run,ok,x0,y0,z0,vx0,vy0,vz0,xf,yf,zf,vxf,vyf,vzf,phi_f_deg,theta_f_deg,psi_f_deg,dist_xy,succ_pos,succ_vel,succ_eul,success,prop_main,prop_rcs
16,1,267426.638564278,0,15812.9015398637,-1672.6515081728,0,0,-5.33853659940016,-2.88815002508314,0.499213290514156,-0.0600384704873862,-0.0386130831155874,-0.100161974545997,-0.00202360656495004,-0.341903409629726,-0.0427502553277542,6.06971033827173,1,1,1,1,6592.18152355202,47.9874763361036
17,1,290764.185220177,0,13594.2875570602,-1672.6515081728,0,0,-5.49861444978832,-3.03382396545695,0.499318869598779,-0.067131019541906,-0.0379414977419728,-0.100072005827517,0.000789348726541906,-0.346272417872529,-0.0485442032641735,6.28003572607687,1,1,1,1,6509.34611253632,49.0184942478556
18,1,278701.324905984,0,14731.1487691069,-1672.6515081728,0,0,-5.52027315443216,-2.82626964553412,0.499243306364337,-0.0623295641680455,-0.0379371138408058,-0.100048828906386,-0.00140082472064238,-0.289273520883253,-0.017031167795259,6.20171071631143,1,1,1,1,6497.38768101223,46.2283384301767
19,1,273748.413934455,0,16289.0929570277,-1672.6515081728,0,0,-5.71361118137014,-2.84395559845333,0.499731580850798,-0.0651916583803795,-0.0377789920739497,-0.100060234544397,-0.000247690334513035,-0.317230883426864,-0.0164052373310628,6.3822751568584,1,1,1,1,6533.50498587245,46.4598805883244
20,1,297170.885127809,0,16177.6769954699,-1672.6515081728,0,0,-5.44015783415351,-2.81568205562932,0.499813433000331,-0.064504747812826,-0.0377744877860175,-0.100056181385716,-0.000538566267916086,-0.267717210766621,-0.0508041285653924,6.1256332488074,1,1,1,1,6525.03922421311,47.3350808213228
22,1,307857.949631891,0,14752.2330094463,-1672.6515081728,0,0,-4.15021134497124,-4.06105846764646,0.499235054573315,-0.0418932578331565,-0.0379610599119147,-0.100078157473595,-0.00248164226167577,-0.29862520482552,0.0540115446466204,5.80658678446908,1,1,1,1,6524.97196610528,49.2121741663062
23,1,267442.333683708,0,15056.3718652301,-1672.6515081728,0,0,-6.02426267763375,-2.87893766132099,0.499297438953997,-0.0454625654721257,-0.0389080521062803,-0.100180664746342,0.00149828190007912,-0.280660560355408,-0.043220540970534,6.67682730545754,1,1,1,1,6586.69451599604,48.6078345711408
24,1,281553.757005736,0,14991.7455176772,-1672.6515081728,0,0,-4.70000066559524,-2.82510221835583,0.499512860752988,-0.0440486553115761,-0.0379489184610582,-0.100070019257248,0.000736217207539855,-0.307879911231708,-0.0382042870498758,5.48372216662686,1,1,1,1,6501.20263747037,46.0099024319242
25,1,276992.684065849,0,13654.43625375,-1672.6515081728,0,0,-6.0140729159123,-2.82139428936232,0.499552718983725,-0.0449207661164244,-0.037789992359231,-0.100102311902756,-0.00232781309303097,-0.349659849731652,-0.00383738953263698,6.64299170358929,1,1,1,1,6478.56908030577,46.420562108639
27,1,299413.054481503,0,14603.3493981578,-1672.6515081728,0,0,-4.68468684696161,-3.2101916518206,0.499260379109011,-0.0444794351780588,-0.0378779853211967,-0.100066423091986,0.00207051163817152,-0.257367586142322,0.00560644074741124,5.6790510911167,1,1,1,1,6540.82932928617,48.5131789718981
29,1,262863.829144712,0,15036.2791748978,-1672.6515081728,0,0,-5.94136587077181,-3.16413010817653,0.499293911192891,-0.0744692726845755,-0.0417942790946766,-0.100194238605958,-0.000619440368594328,-0.293564416955816,0.0680072949720767,6.73138527732897,1,1,1,1,6677.47703211757,49.4102228047218
30,1,297852.190239731,0,16310.1899662102,-1672.6515081728,0,0,-5.60478975399921,-2.81355822633414,0.499180430931164,-0.0594119119704634,-0.0377509111869859,-0.100063548532789,-0.00205346296137618,-0.238728800068014,-0.0205950035782286,6.27134579492369,1,1,1,1,6526.81212330433,46.9142274646897
31,1,280247.57855439,0,14273.8248831455,-1672.6515081728,0,0,-5.20517481727387,-2.82875782719616,0.499080443864007,-0.0436505919126623,-0.0379378371069646,-0.100071737496734,-0.000478486731737397,-0.298457619081379,-0.0491952796492731,5.92416371509984,1,1,1,1,6489.60928270525,46.5370613077069
33,1,312628.246331118,0,15677.8670366107,-1672.6515081728,0,0,-5.94168569041661,-2.7810022897101,0.499102684923529,-0.0688921238404115,-0.0379670856137883,-0.100075007450436,-0.00078122172079331,-0.303136723399929,0.0623943684012883,6.56030506753111,1,1,1,1,6526.51372191502,49.3010048055956
35,1,295609.329692188,0,13515.1847515387,-1672.6515081728,0,0,-4.75682307466662,-2.68742149608418,0.499108969746781,-0.0548247061935205,-0.0376272609416223,-0.100069362678019,0.000184843039377274,-0.239300030598697,-0.00873782696804953,5.46347875087807,1,1,1,1,6483.67931188035,50.4834716761359
36,1,292269.371381113,0,15636.5376640426,-1672.6515081728,0,0,-5.62800848997731,-2.8353439078973,0.499221333575682,-0.0676626732960431,-0.0377880650932628,-0.100067565451811,-9.30946648737528e-05,-0.313063117444742,-0.0598120951508061,6.30187707269088,1,1,1,1,6514.84651506468,47.0598514635247
37,1,279340.641689995,0,15472.838676901,-1672.6515081728,0,0,-5.17542842704937,-2.84967825614466,0.499767392735993,-0.0633438862221538,-0.0377241311286272,-0.100049549116902,0.000368442890244305,-0.257771605321407,0.0228681415165214,5.90810676672777,1,1,1,1,6511.17521141073,46.2720256298272
